image_name,breed
5219908548.jpg,38
5895720998.jpg,8
3480866391.jpg,46
12086180354.jpg,30
2120121749.jpg,92
28379975550.jpg,114
3167219674.jpg,41
6171276837.jpg,18
3957257632.jpg,114
27934075348.jpg,24
8606062722.jpg,82
6259311331.jpg,95
14339575116.jpg,32
47967894903.jpg,21
7648912658.jpg,22
3694800021.jpg,1
1841889557.jpg,22
3089218933.jpg,60
479958002.jpg,116
6934312404.jpg,119
8446372304.jpg,87
458969745.jpg,77
17556632401.jpg,119
23349401434.jpg,36
4415069336.jpg,7
2446113447.jpg,87
394404725.jpg,115
3161782288.jpg,15
47278679132.jpg,80
3393131597.jpg,56
4984076908.jpg,46
4579742514.jpg,55
379737761.jpg,23
116126298.jpg,38
216858836.jpg,14
11057982194.jpg,78
25946610011.jpg,29
2522346555.jpg,3
2861848638.jpg,99
20564147924.jpg,28
7006037502.jpg,2
4853776150.jpg,11
